index,ID,tweet,tweet_clean,tweet_raw_len,tweet_clean_len,split,ineffective,unnecessary,pharma,rushed,side-effect,mandatory,country,ingredients,political,none,conspiracy,religious
1383,1288813148372434944,@sam_m54 @FDA_Drug_Info 💰💰💰💰💰💰💰💰 Fauci owns stock in Gilead and Moderna. He hired Surgisphere to write a phony study on HCQ. The Lancet recently retracted the entire study for FRAUD! Yay Fraudulent Fucking Murderous Fauci🤬 https://t.co/EiXsgkAgq8,[USER] [USER] money bag money bag money bag money bag money bag money bag money bag money bag Fauci owns stock in Gilead and Moderna. He hired Surgisphere to write a phony study on HCQ. The Lancet recently retracted the entire study for FRAUD! Yay Fraudulent Fucking Murderous Fauci face with symbols on mouth [URL],35,55,train,0,0,1,0,0,0,0,0,0,0,0,0
1384,1356639344958853123,"@CTVNews Then I suppose there is no hope for a vaccine.   Nothing coming and it won't work if it does come.    It is Lockdowns Forever, or take your chances with Covid. Lockdowns are no life at all.   My choice: take my chances.  Bring it on!","[USER] Then I suppose there is no hope for a vaccine. Nothing coming and it won't work if it does come. It is Lockdowns Forever, or take your chances with Covid. Lockdowns are no life at all. My choice: take my chances. Bring it on!",45,45,train,1,0,0,0,0,0,0,0,0,0,0,0
1385,1353507536687783936,"@journal_court @DrMadej Yes this vaccine will cause a new more deadly strain, I 100% believe it and it needs to be stopped now!","[USER] [USER] Yes this vaccine will cause a new more deadly strain, I 100% believe it and it needs to be stopped now!",23,23,train,0,0,0,0,1,0,0,0,0,0,0,0
1386,1286318140859842562,"@RobHerring @realDonaldTrump @OANN Why do you have your abortion pill maker friends, Pfizer, putting out our vaccines? We get our name Christians from Syria; why wouldn’t you let these refugees in our country? Why did you bypass Congress to sell our weapons to Saudi Arabi allowing them to be used to kills Yemens","[USER] [USER] [USER] Why do you have your abortion pill maker friends, Pfizer, putting out our vaccines? We get our name Christians from Syria; why wouldn’t you let these refugees in our country? Why did you bypass Congress to sell our weapons to Saudi Arabi allowing them to be used to kills Yemens",53,53,train,0,0,1,0,0,0,0,0,1,0,0,0
1387,1424212580386619393,@TheTahirSarwar Add to that bio warfare. There is no doubt in my mind that covid was deliberately released. And the western vaccines are in the main responsible for mutations. Our stupid elite are rushing for moderna because theyve bought the fear.,[USER] Add to that bio warfare. There is no doubt in my mind that covid was deliberately released. And the western vaccines are in the main responsible for mutations. Our stupid elite are rushing for moderna because theyve bought the fear.,41,41,train,0,0,0,1,1,0,0,0,0,0,1,0
1388,1383974410751598592,"@MarloneseTV @mehtaranjan @cspramesh >>a little bit instead of shrinking it to 0 with a vaccine. You will get a Nobel prize the day you prove that. None of the vaccines designed to prevent you from Covid-19 infection. Pfizer, J&J and all vaccine makers have cleared this out from the DAY 1. Do some home work first.","[USER] [USER] [USER] >>a little bit instead of shrinking it to 0 with a vaccine. You will get a Nobel prize the day you prove that. None of the vaccines designed to prevent you from Covid-19 infection. Pfizer, J&J and all vaccine makers have cleared this out from the DAY 1. Do some home work first.",56,56,train,1,0,0,0,0,0,0,0,0,0,0,0
1389,1364487061764403207,@redsteeze You know why because after your vaccinated since your body now has the germ or is manufacturing antibodies against it you might transfer the virus to someone else! There nit sure about that!,[USER] You know why because after your vaccinated since your body now has the germ or is manufacturing antibodies against it you might transfer the virus to someone else! There nit sure about that!,34,34,train,0,0,0,0,1,0,0,0,0,0,0,0
1390,1354601013316096002,"Mr. Biden, just bring in bad news....need to confirm about the 100 millions vaccines...looks like the 10 millions tons of sugar Fidel Castro will produce in 1970. Same speech no actions...come tell us something good....I am 70 and can't get my vaccine yet..","Mr. Biden, just bring in bad news....need to confirm about the 100 millions vaccines...looks like the 10 millions tons of sugar Fidel Castro will produce in 1970. Same speech no actions...come tell us something good....I am 70 and can't get my vaccine yet..",43,43,train,0,0,0,0,0,0,0,0,1,0,0,0
1391,1304466885761789954,No one is getting that vaccine. The Covid deniers won’t. And everyone else is going to know it’s a shoddy vaccine that hasn’t been rigorously tested.,No one is getting that vaccine. The Covid deniers won’t. And everyone else is going to know it’s a shoddy vaccine that hasn’t been rigorously tested.,26,26,train,0,0,0,1,0,0,0,0,0,0,0,0
1392,1365070193433657354,@Azeem_Majeed I have zero spike antibodies after 6w of having Pfizer vaccine. I know others who have tested and I'm not alone. I am emailed EVERYONE I can think of and the inertia is massive. Who is in charge here? Who can make a change? Someone please tell me who to talk to.,[USER] I have zero spike antibodies after 6w of having Pfizer vaccine. I know others who have tested and I'm not alone. I am emailed EVERYONE I can think of and the inertia is massive. Who is in charge here? Who can make a change? Someone please tell me who to talk to.,53,53,train,1,0,0,0,0,0,0,0,0,0,0,0
1393,1301828941846470656,"@SkyNews Dr. Yan on CCP’s hasty push for COVID-19 Vaccine: The vaccine can have huge side effects and generate ADE, facilitating the CCP virus to infect human. https://t.co/xwOXSiyFvu","[USER] Dr. Yan on CCP’s hasty push for COVID-19 Vaccine: The vaccine can have huge side effects and generate ADE, facilitating the CCP virus to infect human. [URL]",28,28,train,0,0,0,1,1,0,0,0,0,0,0,0
1394,1378349262489149444,"@samasjapi @SharpieDj Please boycott ALL companies who support any form of medical apartheid, including vaccine passports, covid status certificates, ""no-jab-no-job"", etc. #NoToVaccinePassports #NoToVaccinePasses #EnoughIsEnough #medicalapartheid","[USER] [USER] Please boycott ALL companies who support any form of medical apartheid, including vaccine passports, covid status certificates, ""no-jab-no-job"", etc. #NoToVaccinePassports #NoToVaccinePasses #EnoughIsEnough #medicalapartheid",25,25,train,0,0,0,0,0,1,0,0,0,0,0,0
1395,1291500562857394177,"Some doubts about medical ethics, and maybe that Russian vaccine is underrated - Marginal REVOLUTION https://t.co/fra3sKnTlB There are no ethics in #VaccinesWorks or gold standard placebo testing would be mandatory like all other drugs in the world https://t.co/S5JAL0gCS2","Some doubts about medical ethics, and maybe that Russian vaccine is underrated - Marginal REVOLUTION [URL] There are no ethics in #VaccinesWorks or gold standard placebo testing would be mandatory like all other drugs in the world [URL]",38,38,train,0,0,0,0,0,0,1,0,0,0,0,0
1396,1382006079089999876,"Rough math suggests that based on reported cases (an underestimate), the @astrazeneca vaccine has been linked to <>10 exceptional clotting events and 2 deaths per million completed vaccinations. Remember: That is only ONE risk. The deaths occur in people at low risk from Covid.","Rough math suggests that based on reported cases (an underestimate), the [USER] vaccine has been linked to <>10 exceptional clotting events and 2 deaths per million completed vaccinations. Remember: That is only ONE risk. The deaths occur in people at low risk from Covid.",44,44,train,0,0,0,0,1,0,0,0,0,0,0,0
1397,1377330840682782721,I really do see both sides with this vaccine conversation. My man said niggas was passing out after getting the Pfizer vaccine at his job & I just don’t think I wanna sign up to be a guinea pig...,I really do see both sides with this vaccine conversation. My man said niggas was passing out after getting the Pfizer vaccine at his job & I just don’t think I wanna sign up to be a guinea pig...,39,39,train,0,0,0,0,1,0,0,0,0,0,0,0
1398,1294766396597923840,@Mushroomreaper1 @GeraldMcDornan @michaelobrienmp Leftist Dictator Dan In Victoria Puppet Of The Deep State The Real Owners Of The World Dictate To Crush Western Economies Enslave Humanity Remove Human Freedoms & Rights Power & Control Mandate Mask & Bill Gates Covid 19 Vaccine. https://t.co/vMAmst4pPo,[USER] [USER] [USER] Leftist Dictator Dan In Victoria Puppet Of The Deep State The Real Owners Of The World Dictate To Crush Western Economies Enslave Humanity Remove Human Freedoms & Rights Power & Control Mandate Mask & Bill Gates Covid 19 Vaccine. [URL],43,43,train,0,0,0,0,0,1,0,0,1,0,1,0
1399,1364094244357476354,@ChristovXVII @Hayley_2021 Have you even read about this vaccine? Gates? Read what is in them.,[USER] [USER] Have you even read about this vaccine? Gates? Read what is in them.,15,15,train,0,0,0,0,0,0,0,1,0,0,0,0
1400,1384518618700869632,"via @PerilOfAfrica #Vaccinesandimmunisation #Coronavirus #Health Possible link between Johnson & Johnson vaccine and rare blood clots, says regulator https://t.co/kwpJPj34oe","via [USER] #Vaccinesandimmunisation #Coronavirus #Health Possible link between Johnson & Johnson vaccine and rare blood clots, says regulator [URL]",19,19,train,0,0,0,0,1,0,0,0,0,0,0,0
1401,1401164547466174465,So injecting us with artificial mRNA to make our bodies produce the spike protein… What could possibly go wrong with that? #vaccinated #vaccination #vaccine #Covid_19 #Covaxin #CoronavirusPandemic https://t.co/w7p5KQY7bV,So injecting us with artificial mRNA to make our bodies produce the spike protein… What could possibly go wrong with that? #vaccinated #vaccination #vaccine #Covid 19 #Covaxin #CoronavirusPandemic [URL],28,29,train,0,0,0,0,0,0,0,1,0,0,0,0
1402,1336348977197932550,Reason for not having the Pfizer vaccine. Fast roll out. No animal trials first. I don't have any symptoms. Pfizer past history 👇 https://t.co/EEmoyT6By8,Reason for not having the Pfizer vaccine. Fast roll out. No animal trials first. I don't have any symptoms. Pfizer past history backhand index pointing down [URL],24,27,train,0,0,1,1,0,0,0,0,0,0,0,0
1403,1285176864806445057,"Would put money on results of Oxford vaccine trials being ""didn't stop people getting infected but those that did get infected didn't get so ill."" + Oxford/AstraZeneca downplaying the fact that it will have tested it almost entirely in age groups that don't get so ill.","Would put money on results of Oxford vaccine trials being ""didn't stop people getting infected but those that did get infected didn't get so ill."" + Oxford/AstraZeneca downplaying the fact that it will have tested it almost entirely in age groups that don't get so ill.",46,46,train,1,0,0,0,0,0,0,0,0,0,0,0
1404,1352812879494344704,"Everyone don't take the Pfizer and Morenda vaccine! So many side effects and health complications reports from the US, Norway and UK. #vaccine #auspol #springst #COVID19 #COVID19Vic #PfizerVaccine #pfizercrimeagainsthumanity #CovidVaccine #COVIDVaccination","Everyone don't take the Pfizer and Morenda vaccine! So many side effects and health complications reports from the US, Norway and UK. #vaccine #auspol #springst #COVID19 #COVID19Vic #PfizerVaccine #pfizercrimeagainsthumanity #CovidVaccine #COVIDVaccination",31,31,train,0,0,0,0,1,0,0,0,0,0,0,0
1405,1367444413736181762,‘these Oxford doctors of medical law and ethics have advised the UK Government to equate anyone who refuses to take the COVID-19 vaccine voluntarily with someone with a mental health disorder.” https://t.co/zSidAAn1hs,‘these Oxford doctors of medical law and ethics have advised the UK Government to equate anyone who refuses to take the COVID-19 vaccine voluntarily with someone with a mental health disorder.” [URL],32,32,train,0,0,0,0,0,1,0,0,0,0,0,0
1406,1326060727250145282,#LetMeKnow When she has her kid vaccinated 'Wrong': Ivanka Trump Hits Back at Doctor's Claim About Pfizer's COVID Warp Speed Inclusion https://t.co/AFM1ZYjYZ4,#LetMeKnow When she has her kid vaccinated 'Wrong': Ivanka Trump Hits Back at Doctor's Claim About Pfizer's COVID Warp Speed Inclusion [URL],22,22,train,0,0,0,1,0,0,0,0,0,0,0,0
1407,1355787145512951810,@MattEatsMochi It really scares me how much people view the vaccine as the cure to COVID... there are going to be a lot of surprised people when they get infected after they get vaccinated and think the pandemic is over.,[USER] It really scares me how much people view the vaccine as the cure to COVID... there are going to be a lot of surprised people when they get infected after they get vaccinated and think the pandemic is over.,40,40,train,1,0,0,0,0,0,0,0,0,0,0,0
1408,1313206393781055489,@NeilClark66 All vaccines are complete poison man and you outed yourself for a shill there! As if! You would go get a flu vaccine when your on here about the truth and theres all those controversy over the Covid vaccine! It's all the same people that make them and want us to take them! Its a,[USER] All vaccines are complete poison man and you outed yourself for a shill there! As if! You would go get a flu vaccine when your on here about the truth and theres all those controversy over the Covid vaccine! It's all the same people that make them and want us to take them! Its a,56,56,train,1,0,0,0,0,0,0,0,0,0,0,0
1409,1374066882676846595,Wait a minute... 🤨🤔🧐 Then what is in the vaccine? Does that mean that it's just like saline? Dude... 😱 Maybe the Russians figured out that a super duper low dose works better? Maybe?,Wait a minute... face with raised eyebrow thinking face face with monocle Then what is in the vaccine? Does that mean that it's just like saline? Dude... face screaming in fear Maybe the Russians figured out that a super duper low dose works better? Maybe?,34,45,train,0,0,0,0,0,0,1,1,0,0,0,0
1410,1382050350845231105,The US says not to give Johnson & Johnson vaccines after a woman died from a rare blood clot https://t.co/1E0x20Cf4s https://t.co/2xcUXjHaBS,The US says not to give Johnson & Johnson vaccines after a woman died from a rare blood clot [URL] [URL],21,21,train,0,0,0,0,1,0,0,0,0,0,0,0
1411,1433066973370494977,@Pen_Bird @EllenJJohnson @CdnEconist @JonWalkerDC @TrialsiteN @Covid19Critical Ummm Facebook deleted two groups discussing their reactions after taking the vaccine. One doctor had 25 years of work deleted from the Internet. Cool with that?,[USER] [USER] [USER] [USER] [USER] [USER] Ummm Facebook deleted two groups discussing their reactions after taking the vaccine. One doctor had 25 years of work deleted from the Internet. Cool with that?,32,32,train,0,0,0,0,1,0,0,0,0,0,0,0
1412,1255627913904472076,The thought of a Chinese vaccine for SARS-CoV-2 makes me sick. I will wait for a US vaccine if I can. They shouldn’t be rewarded if they happen to be first to market. Theirs probably wouldn’t work anyway.,The thought of a Chinese vaccine for SARS-CoV-2 makes me sick. I will wait for a US vaccine if I can. They shouldn’t be rewarded if they happen to be first to market. Theirs probably wouldn’t work anyway.,38,38,train,0,0,0,0,1,0,0,0,0,0,0,0
1413,1427947751707275265,"""The U.K. has reported that between 40% and 60% of Covid patients in hospital have been vaccinated. Israel is the most vaccinated country, and they report that the Pfizer vaccine is below 40% effective against the new variants.""","""The U.K. has reported that between 40% and 60% of Covid patients in hospital have been vaccinated. Israel is the most vaccinated country, and they report that the Pfizer vaccine is below 40% effective against the new variants.""",38,38,train,1,0,0,0,0,0,0,0,0,0,0,0
1414,1365346097548455938,@clareoneill207 @CavMan76 @Valkyrie20201 I hope that's true but I did hear today that they insisted on someone having a vaccine for a spinal op.  May not be true but the NHS seem pretty much a law unto themselves at the moment - infection control etc...,[USER] [USER] [USER] I hope that's true but I did hear today that they insisted on someone having a vaccine for a spinal op. May not be true but the NHS seem pretty much a law unto themselves at the moment - infection control etc...,45,45,train,0,0,0,0,0,1,0,0,0,0,0,0
1415,1364917233374347269,"@JuliaHB1 Well, a cynic might suggest there are wider motives (& conflicts of interest) in play: Maximum vaccination Child vaccination Health passports Emergency powers Scary, huh... @CharlesWalkerMP @DesmondSwayne @SteveBakerHW @nadhimzahawi Hopefully not..","[USER] Well, a cynic might suggest there are wider motives (& conflicts of interest) in play: Maximum vaccination Child vaccination Health passports Emergency powers Scary, huh... [USER] [USER] [USER] [USER] Hopefully not..",32,32,train,0,0,0,0,0,1,0,0,0,0,0,0
1416,1308775383894949895,$JNJ Johnson & Johnson #SerialKillerCEO Alex Gorsky has killed more people over his career than the top serial killers combined. #Risperdal #Mesh #Hips #BabyPowder Is the single-shot Covid vaccine next?,$JNJ Johnson & Johnson #SerialKillerCEO Alex Gorsky has killed more people over his career than the top serial killers combined. #Risperdal #Mesh #Hips #BabyPowder Is the single-shot Covid vaccine next?,30,30,train,0,0,1,0,1,0,0,0,0,0,0,0
1417,1302975776090923014,@bodysouls @KamalaHarris @POTUS I just know I do not plan to take the covid vaccine.,[USER] [USER] [USER] I just know I do not plan to take the covid vaccine.,15,15,train,0,0,0,0,0,0,0,0,1,0,0,0
1418,1297836337840525312,"@chekla @oldengold @StratManOne @ColSanjayPande @w_karve Serum Inst also uses the Oxford researchers' modified virus Same poison. Different label Scroll up the current thread for info on Oxford vax NO VACCINE CAN BE EFFECTIVELY AND EXTENSIVELY TESTED IN 5 YEARS, LET ALONE 5 MONTHS. PLUS, PHARMAS HAVE ZERO LIABILITY IN INDIA AVOID","[USER] [USER] [USER] [USER] [USER] Serum Inst also uses the Oxford researchers' modified virus Same poison. Different label Scroll up the current thread for info on Oxford vax NO VACCINE CAN BE EFFECTIVELY AND EXTENSIVELY TESTED IN 5 YEARS, LET ALONE 5 MONTHS. PLUS, PHARMAS HAVE ZERO LIABILITY IN INDIA AVOID",51,51,train,0,0,0,1,0,0,0,0,0,0,0,0
1419,1363591607430307854,"India ! Don’t mass vaccinate ! Vaccine rollout will trigger new Covid variants, Oxford scientist warns, adding ‘new layer of complexity’ to pandemic fight https://t.co/IWK7SB7vwx","India ! Don’t mass vaccinate ! Vaccine rollout will trigger new Covid variants, Oxford scientist warns, adding ‘new layer of complexity’ to pandemic fight [URL]",25,25,train,0,0,0,0,1,0,0,0,0,0,0,0
1420,1306643294236094465,"Jesus Christ, the Moderna vaccine needs to be frozen during transportation. That ""vaccine"" is a total scam and won't be able to distributed effectively. With Trump, it is just one scam after the other.","Jesus Christ, the Moderna vaccine needs to be frozen during transportation. That ""vaccine"" is a total scam and won't be able to distributed effectively. With Trump, it is just one scam after the other.",34,34,train,0,0,0,0,0,0,0,0,1,0,0,0
1421,1278998230349553665,Dr. Tenpenny Agrees with Dr. Mikovits that 50 Million People Could be Killed by a COVID Vaccine https://t.co/5XECaHE3Iv #BitChute,Dr. Tenpenny Agrees with Dr. Mikovits that 50 Million People Could be Killed by a COVID Vaccine [URL] #BitChute,19,19,train,0,0,0,0,1,0,0,0,0,0,0,0
1422,1337261373278052354,@canadiangirls99 @freedom247baby Reality is this isn't a cure all it stops is you dying from the worst case senario....you will still get the virus and can still transmit it....but the 95% will make Pfizer fucking rich.........whilst your body 99.8% survival rate.,[USER] [USER] Reality is this isn't a cure all it stops is you dying from the worst case senario....you will still get the virus and can still transmit it....but the 95% will make Pfizer fucking rich.........whilst your body 99.8% survival rate.,41,41,train,1,0,0,0,0,0,0,0,0,0,0,0
1423,1295363371739615232,@Chill__Lovings @WDRBNews Do u even realize that Fauci’s NIH gave 3.7 million dollars to the wuhan lab in 2015 to research coronavirus. Wake up man. Look who has patents filed on the moderna vaccine. Go do some research and wake up to the fact your are being played,[USER] [USER] Do u even realize that Fauci’s NIH gave 3.7 million dollars to the wuhan lab in 2015 to research coronavirus. Wake up man. Look who has patents filed on the moderna vaccine. Go do some research and wake up to the fact your are being played,48,48,train,0,0,0,0,0,0,1,0,0,0,0,0
1424,1352920877382455296,"@NewtonClarkeUK @BorisJohnson Or people see the vaccine is having an adverse effect I am not a Scientist, but even I know it isn't the best of ideas pumping shit into elderly people in their 80s and 90s","[USER] [USER] Or people see the vaccine is having an adverse effect I am not a Scientist, but even I know it isn't the best of ideas pumping shit into elderly people in their 80s and 90s",37,37,train,0,0,0,0,1,0,0,0,0,0,0,0
1425,1328405009420218369,"@TheEconomist This is what you call journalism? Did you know that Moderna had ""tested their so-called ""vaccine"" on ... 60 peoples? 30 with placebo and 30 with a vaccine version? How a decent company can say that their s""success rate"" is 95% because they had ... 6 people with ""problems?","[USER] This is what you call journalism? Did you know that Moderna had ""tested their so-called ""vaccine"" on ... 60 peoples? 30 with placebo and 30 with a vaccine version? How a decent company can say that their s""success rate"" is 95% because they had ... 6 people with ""problems?",50,50,train,1,0,0,0,1,0,0,0,0,0,0,0
1426,1326250582248738816,"@2ndNewMoon Shhh, too many folks busy running up #Pfizer stock price & betting on liability free vaccine w clinical trial of 130 very healthy people, half placebo who got meningitis shots rather than saline to compare & half or 60 healthy people got the vaccine w efficacy measure adjusted.","[USER] Shhh, too many folks busy running up #Pfizer stock price & betting on liability free vaccine w clinical trial of 130 very healthy people, half placebo who got meningitis shots rather than saline to compare & half or 60 healthy people got the vaccine w efficacy measure adjusted.",49,49,train,0,0,0,1,0,0,0,0,0,0,0,0
1427,1330062930478575616,Kaiser Permanente is now administering the experimental COVID vaccine to children! They are already being sued for harming children with the Gardasil vaccine. Do NOT trust these monsters! https://t.co/zTmp43Ldhf,Kaiser Permanente is now administering the experimental COVID vaccine to children! They are already being sued for harming children with the Gardasil vaccine. Do NOT trust these monsters! [URL],29,29,train,0,0,1,1,0,0,0,0,0,0,0,0
1428,1353095215406489601,"@KenOfTheNorth1 @WokeCrypto @Orange33Crypto @juleeejj @KHollowayWSB @HenryLouisAaron Let me know when 400,000 people die from the vaccine over the next ten months!","[USER] [USER] [USER] [USER] [USER] [USER] Let me know when 400,000 people die from the vaccine over the next ten months!",21,21,train,0,0,0,0,1,0,0,0,0,0,0,0
1429,1355673354070614024,"@BorisJohnson @Elliot_Keck Within 2 weeks of your vaccination roll out, the rates of cases and deaths have soared! Really important question: Have you checked out whether the deaths in 1st 2 weeks of Jan & last 2 wks of Dec had been vaccinated from beginning of December? Would be good to know 🙄🧐🤔","[USER] [USER] Within 2 weeks of your vaccination roll out, the rates of cases and deaths have soared! Really important question: Have you checked out whether the deaths in 1st 2 weeks of Jan & last 2 wks of Dec had been vaccinated from beginning of December? Would be good to know face with rolling eyes face with monocle thinking face",53,61,train,0,0,0,0,1,0,0,0,0,0,0,0
1430,1329939852872339459,If this is really true that covid-19 is the first time that they manipulate mRNA for a vaccine this is kind of scary. Like cancer causing scary. IDK so not only is this experimental this is extremely experimental!!! Holy shit! #Pfizer #COVID19,If this is really true that covid-19 is the first time that they manipulate mRNA for a vaccine this is kind of scary. Like cancer causing scary. IDK so not only is this experimental this is extremely experimental!!! Holy shit! #Pfizer #COVID19,42,42,train,0,0,0,1,0,0,0,0,0,0,0,0
1431,1072895118762369025,"@katelyngaitlyn @Rachel00917 @KathleenLights1 answers that people need. They admit there's a problem and in fact pay out millions to those injured (the vaccine makers pay, not CDC), yet they aren't fixing the problem or trying to find it. That should concern everyone. Esp. if it could be your kid who is affected. Do you see?","[USER] [USER] [USER] answers that people need. They admit there's a problem and in fact pay out millions to those injured (the vaccine makers pay, not CDC), yet they aren't fixing the problem or trying to find it. That should concern everyone. Esp. if it could be your kid who is affected. Do you see?",55,55,train,0,0,1,0,0,0,0,0,0,0,0,0
1432,1364679777299406855,"@FriendsOfTucker Followers of Scientism claim to love science, but when someone questions our current understanding of a particular vaccine, they shut them down. Asking questions is how science advances. They are more anti-science than anti-vaxxers.","[USER] Followers of Scientism claim to love science, but when someone questions our current understanding of a particular vaccine, they shut them down. Asking questions is how science advances. They are more anti-science than anti-vaxxers.",35,35,train,0,0,0,0,0,0,0,0,0,1,0,0
1433,1350922024969879552,@randyhillier I think - for a healthy person - the chance of significant side-effects from the Pfizer vaccine are greater than the Infection Fatality Rate of Covid,[USER] I think - for a healthy person - the chance of significant side-effects from the Pfizer vaccine are greater than the Infection Fatality Rate of Covid,27,27,train,0,0,0,0,1,0,0,0,0,0,0,0
1434,1321551966519009280,@SMYLESS that would seem to follow the trend of those in the study and that’s what my question was lol why would I get a vaccine when naturally the body doesn’t seem to carry the antibodies after being infected. We’d have to get the vaccine at least 2x a year if I’m understanding it right,[USER] that would seem to follow the trend of those in the study and that’s what my question was lol why would I get a vaccine when naturally the body doesn’t seem to carry the antibodies after being infected. We’d have to get the vaccine at least 2x a year if I’m understanding it right,55,55,train,1,0,0,0,0,0,0,0,0,0,0,0
1435,1273636429466177538,@rightNtruthMat @HillaryClinton Pushing banning of over the counter medicine for cough fever body aches so the Democrats can mandate force inject COVID in everyone in a form of a 'vaccine' playing Russian roulette if they can fend off the virus; while making a political scene to remove a president of opposition,[USER] [USER] Pushing banning of over the counter medicine for cough fever body aches so the Democrats can mandate force inject COVID in everyone in a form of a 'vaccine' playing Russian roulette if they can fend off the virus; while making a political scene to remove a president of opposition,51,51,train,0,0,0,0,0,1,0,0,1,0,0,0
1436,1368095230570897411,"#VAERS 58 y.o.♀️#Pfizervaccine #VaccineDeaths #Necrolysis ""Extensive subepidermal bullous formation with ... mixed inflammatory infiltrate ... in the larger of the two skin fragments ... the smaller ... shows diffuse epidermal necrosis"" https://t.co/Pi4ibC2PNZ","#VAERS 58 y.o. female sign #Pfizervaccine #VaccineDeaths #Necrolysis ""Extensive subepidermal bullous formation with ... mixed inflammatory infiltrate ... in the larger of the two skin fragments ... the smaller ... shows diffuse epidermal necrosis"" [URL]",32,35,train,0,0,0,0,1,0,0,0,0,0,0,0
1437,1320318881391587329,"@adoolan34 @Independent_ie Now now. You're not going to be permitted to have a normal life on the strength of a vaccine! No, the restrictions will be recognised as being a necessary evil required as our small sacrifice to save the planet, and to hell with it's human inhabitants. https://t.co/t2jYFghQ6b","[USER] [USER] Now now. You're not going to be permitted to have a normal life on the strength of a vaccine! No, the restrictions will be recognised as being a necessary evil required as our small sacrifice to save the planet, and to hell with it's human inhabitants. [URL]",49,49,train,1,0,0,0,0,0,0,0,0,0,0,0
1438,1377419289112702976,"A reaction to Johnson & Johnson’s COVID-19 vaccine caused a severe rash that eventually led to a man’s skin peeling off. “It all just happened so fast. My skin peeled off. It’s still coming off on my hands now,” Richard Terrell, 74, of Virginia said. https://t.co/cQ6JpIvxYx","A reaction to Johnson & Johnson’s COVID-19 vaccine caused a severe rash that eventually led to a man’s skin peeling off. “It all just happened so fast. My skin peeled off. It’s still coming off on my hands now,” Richard Terrell, 74, of Virginia said. [URL]",46,46,train,0,0,0,0,1,0,0,0,0,0,0,0
1439,1327167522399989763,I wonder where our camp will be located. Gates Foundation pours another $70mn into pushing Covid-19 vaccines on 3rd world countries as safety & efficacy questions remain https://t.co/C2YWg2Mkvw,I wonder where our camp will be located. Gates Foundation pours another $70mn into pushing Covid-19 vaccines on 3rd world countries as safety & efficacy questions remain [URL],28,28,train,0,0,0,0,0,1,0,0,0,0,0,0
1440,1351164416679686144,"California's State Epidemiologist, Dr Erica Pan, called for pausing administration of Moderna's coronavirus vaccine due to a high-than-usual number of severe allergic reactions. https://t.co/i7l3z4AU4p","California's State Epidemiologist, Dr Erica Pan, called for pausing administration of Moderna's coronavirus vaccine due to a high-than-usual number of severe allergic reactions. [URL]",24,24,train,0,0,0,0,1,0,0,0,0,0,0,0
1441,1375789334939451395,"@VirusesImmunity Well, they say the messengerRNA of the vaccine doesn't get into the DNA. Why don't they say ectopic pregnancy doesn't happen either? https://t.co/gQqPC6phQl","[USER] Well, they say the messengerRNA of the vaccine doesn't get into the DNA. Why don't they say ectopic pregnancy doesn't happen either? [URL]",24,24,train,0,0,0,0,1,0,0,0,0,0,0,0
1442,1377980203515965442,"@KyleKashuv @davidwebbshow Why in the hell do I need a vaccine, if I have already had COVID? Did we suddenly change the rules of science? COVID is a virus. Viruses mutate. The vaccine is not a guarantee you will not catch COVID again. Quit pushing the vaccine as the answer.","[USER] [USER] Why in the hell do I need a vaccine, if I have already had COVID? Did we suddenly change the rules of science? COVID is a virus. Viruses mutate. The vaccine is not a guarantee you will not catch COVID again. Quit pushing the vaccine as the answer.",50,50,train,1,1,0,0,0,0,0,0,0,0,0,0
1443,1237171802247495680,#twitterstorm ask @google *right now* “Who cannot receive vaccines?” #marketcrash #COVID19 #CoronaVirusUpdate #WallStreet @CDCgov @Merck @HHSGov @pfizer are 💵 hungry LIARS //lookup #ICANvCDC 💉 “do vaccines cause autism.” 🧠 CDC LOST! Google is hacked with truth 💣 F You Pharma https://t.co/cFrdLuZxaZ,#twitterstorm ask [USER] *right now* “Who cannot receive vaccines?” #marketcrash #COVID19 #CoronaVirusUpdate #WallStreet [USER] [USER] [USER] [USER] are dollar banknote hungry LIARS //lookup #ICANvCDC syringe “do vaccines cause autism.” brain CDC LOST! Google is hacked with truth bomb F You Pharma [URL],41,42,train,0,0,1,0,1,0,0,0,0,0,0,0
1444,1344261750011670528,"I'm not superstitious, nor do I indulge in conspiracy theories but I am curious about certain things, like why is it that every big Pharma company that is producing the Covid 19 vaccine has Bill Gates fingerprint on it??? Just curious and you should be too!!!","I'm not superstitious, nor do I indulge in conspiracy theories but I am curious about certain things, like why is it that every big Pharma company that is producing the Covid 19 vaccine has Bill Gates fingerprint on it??? Just curious and you should be too!!!",46,46,train,0,0,1,0,0,0,0,0,0,0,0,0
1445,1405904678978822150,87% of Russians Do Not Want Vaccine in Their Body so the Government Will Extort Them to Get It Anyway. When people make the ‘wrong’ choice the government has no choice but to step in and correct the decision of the people for them. https://t.co/PhPzI22MJh,87% of Russians Do Not Want Vaccine in Their Body so the Government Will Extort Them to Get It Anyway. When people make the ‘wrong’ choice the government has no choice but to step in and correct the decision of the people for them. [URL],45,45,train,0,0,0,0,0,1,0,0,0,0,0,0
